timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779880893.0217288,10.0.0.1,10.0.0.89,"[7, 13, 19, 25]",14.9943,19.8115,0.0,0.2224,1,0.9986|0.3616|0.0014
1779880893.0234375,10.0.0.1,10.0.0.89,"[13, 19, 25]",14.9971,12.1097,0.0,0.1814,1,0.9996|0.7060|0.0004
1779880893.0251095,10.0.0.1,10.0.0.89,"[19, 25]",14.9997,7.57,0.0,0.2158,1,1.0000|0.7918|0.0000
1779880893.028235,10.0.0.89,10.0.0.1,"[25, 19, 13, 7, 1]",14.9919,24.414,0.0,0.2229,0,0.9975|0.3253|0.0025
1779880893.0297575,10.0.0.89,10.0.0.1,"[19, 13, 7, 1]",14.9919,15.9656,0.0,0.1769,1,0.9985|0.1363|0.0000
1779880893.0325072,10.0.0.89,10.0.0.1,"[13, 7, 1]",14.9919,12.3042,0.0,0.2697,1,0.9987|0.1363|0.0000
1779880893.0339031,10.0.0.89,10.0.0.1,"[7, 1]",14.9919,6.665,0.0,0.2084,1,0.9994|0.3373|0.0006
1779880893.040892,10.0.0.1,10.0.0.90,"[1, 7, 13, 19, 25]",14.9917,24.6229,0.0,0.3049,0,0.9958|0.1927|0.0042
1779880893.0425625,10.0.0.1,10.0.0.90,"[7, 13, 19, 25]",14.9943,19.8115,0.0,0.2062,1,0.9986|0.3616|0.0014
1779880893.0453694,10.0.0.1,10.0.0.90,"[13, 19, 25]",14.9971,12.1097,0.0,0.3488,1,0.9996|0.7060|0.0004
1779880893.0480113,10.0.0.1,10.0.0.90,"[19, 25]",14.9997,7.57,0.0,0.2785,1,1.0000|0.7918|0.0000
1779880893.0518777,10.0.0.90,10.0.0.1,"[25, 19, 13, 7, 1]",14.9919,24.414,0.0,0.2916,0,0.9975|0.3253|0.0025
1779880893.0552006,10.0.0.90,10.0.0.1,"[19, 13, 7, 1]",14.9919,15.9656,0.0,0.2887,1,0.9985|0.1363|0.0000
1779880893.05675,10.0.0.90,10.0.0.1,"[13, 7, 1]",14.9919,12.3042,0.0,0.1929,1,0.9987|0.1363|0.0000
1779880893.0604403,10.0.0.90,10.0.0.1,"[7, 1]",14.9919,6.665,0.0,0.3204,1,0.9994|0.3373|0.0006
1779880893.067391,10.0.0.1,10.0.0.91,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,1.0483,0,1.0000|0.2456|0.0000
1779880893.0700924,10.0.0.1,10.0.0.91,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.977,1,1.0000|0.2456|0.0000
1779880893.073191,10.0.0.1,10.0.0.91,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.7749,1,0.9976|0.2456|0.0000
1779880893.0752995,10.0.0.1,10.0.0.91,"[22, 23, 30]",14.9974,20.7082,0.0,0.4671,1,0.9988|0.4122|0.0012
1779880893.0782583,10.0.0.1,10.0.0.91,"[23, 30]",14.9998,10.2675,0.0,0.4835,1,1.0000|0.2714|0.0000
1779880893.083548,10.0.0.91,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.9463,0,1.0000|0.2456|0.0000
1779880893.0876596,10.0.0.91,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.3092,1,1.0000|0.4702|0.0000
1779880893.090553,10.0.0.91,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.4551,1,0.9999|0.1743|0.0000
1779880893.0938408,10.0.0.91,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.2787,1,0.9999|0.1743|0.0000
1779880893.0958037,10.0.0.91,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.1929,1,1.0000|0.4876|0.0000
1779880893.1021132,10.0.0.1,10.0.0.92,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.303,0,1.0000|0.2456|0.0000
1779880893.1039326,10.0.0.1,10.0.0.92,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.247,1,1.0000|0.2456|0.0000
1779880893.1062603,10.0.0.1,10.0.0.92,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.2103,1,0.9976|0.2456|0.0000
1779880893.1078103,10.0.0.1,10.0.0.92,"[22, 23, 30]",14.9974,20.7082,0.0,0.2549,1,0.9988|0.4122|0.0012
1779880893.1099584,10.0.0.1,10.0.0.92,"[23, 30]",14.9998,10.2675,0.0,0.257,1,1.0000|0.2714|0.0000
1779880893.1140718,10.0.0.92,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.2837,0,1.0000|0.2456|0.0000
1779880893.1194246,10.0.0.92,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.3097,1,1.0000|0.4702|0.0000
1779880893.120923,10.0.0.92,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.1845,1,0.9999|0.1743|0.0000
1779880893.1227124,10.0.0.92,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.1781,1,0.9999|0.1743|0.0000
1779880893.1243415,10.0.0.92,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.181,1,1.0000|0.4876|0.0000
1779880893.1307886,10.0.0.1,10.0.0.93,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.3228,0,1.0000|0.2456|0.0000
1779880893.1328902,10.0.0.1,10.0.0.93,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.3927,1,1.0000|0.2456|0.0000
1779880893.1343157,10.0.0.1,10.0.0.93,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.2327,1,0.9976|0.2456|0.0000
1779880893.1355398,10.0.0.1,10.0.0.93,"[22, 23, 30]",14.9974,20.7082,0.0,0.1757,1,0.9988|0.4122|0.0012
1779880893.1376371,10.0.0.1,10.0.0.93,"[23, 30]",14.9998,10.2675,0.0,0.344,1,1.0000|0.2714|0.0000
1779880893.140802,10.0.0.93,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.3059,0,1.0000|0.2456|0.0000
1779880893.14371,10.0.0.93,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.2816,1,1.0000|0.4702|0.0000
1779880893.1452668,10.0.0.93,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.195,1,0.9999|0.1743|0.0000
1779880893.1472223,10.0.0.93,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.2189,1,0.9999|0.1743|0.0000
1779880893.149611,10.0.0.93,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.3247,1,1.0000|0.4876|0.0000
1779880893.1582277,10.0.0.1,10.0.0.94,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.447,0,1.0000|0.2456|0.0000
1779880893.1768787,10.0.0.1,10.0.0.94,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.304,1,1.0000|0.2456|0.0000
1779880893.178806,10.0.0.1,10.0.0.94,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.303,1,0.9976|0.2456|0.0000
1779880893.180289,10.0.0.1,10.0.0.94,"[22, 23, 30]",14.9974,20.7082,0.0,0.2191,1,0.9988|0.4122|0.0012
1779880893.185813,10.0.0.1,10.0.0.94,"[23, 30]",14.9998,10.2675,0.0,0.2751,1,1.0000|0.2714|0.0000
1779880893.1892166,10.0.0.94,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.2451,0,1.0000|0.2456|0.0000
1779880893.191808,10.0.0.94,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.2804,1,1.0000|0.4702|0.0000
1779880893.1942096,10.0.0.94,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.3452,1,0.9999|0.1743|0.0000
1779880893.1965873,10.0.0.94,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.2277,1,0.9999|0.1743|0.0000
1779880893.19866,10.0.0.94,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.2074,1,1.0000|0.4876|0.0000
1779880893.204014,10.0.0.1,10.0.0.95,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.3388,0,1.0000|0.2456|0.0000
1779880893.205929,10.0.0.1,10.0.0.95,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.236,1,1.0000|0.2456|0.0000
1779880893.2086406,10.0.0.1,10.0.0.95,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.231,1,0.9976|0.2456|0.0000
1779880893.2099023,10.0.0.1,10.0.0.95,"[22, 23, 30]",14.9974,20.7082,0.0,0.169,1,0.9988|0.4122|0.0012
1779880893.211836,10.0.0.1,10.0.0.95,"[23, 30]",14.9998,10.2675,0.0,0.1965,1,1.0000|0.2714|0.0000
1779880893.2149346,10.0.0.95,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.2246,0,1.0000|0.2456|0.0000
1779880893.2170877,10.0.0.95,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.2086,1,1.0000|0.4702|0.0000
1779880893.218603,10.0.0.95,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.3574,1,0.9999|0.1743|0.0000
1779880893.2251844,10.0.0.95,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.3505,1,0.9999|0.1743|0.0000
1779880893.2285025,10.0.0.95,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.3262,1,1.0000|0.4876|0.0000
1779880893.2359288,10.0.0.1,10.0.0.96,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.6075,0,1.0000|0.2456|0.0000
1779880893.2418165,10.0.0.1,10.0.0.96,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.4163,1,1.0000|0.2456|0.0000
1779880893.2471163,10.0.0.1,10.0.0.96,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.644,1,0.9976|0.2456|0.0000
1779880893.2503753,10.0.0.1,10.0.0.96,"[22, 23, 30]",14.9974,20.7082,0.0,0.4838,1,0.9988|0.4122|0.0012
1779880893.2551649,10.0.0.1,10.0.0.96,"[23, 30]",14.9998,10.2675,0.0,0.4354,1,1.0000|0.2714|0.0000
1779880893.2618897,10.0.0.96,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.4306,0,1.0000|0.2456|0.0000
1779880893.2674232,10.0.0.96,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.3529,1,1.0000|0.4702|0.0000
1779880893.2701602,10.0.0.96,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.4683,1,0.9999|0.1743|0.0000
1779880893.2744713,10.0.0.96,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.4158,1,0.9999|0.1743|0.0000
1779880893.2771955,10.0.0.96,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.2916,1,1.0000|0.4876|0.0000
1779880893.2839816,10.0.0.1,10.0.0.97,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.4485,0,1.0000|0.2456|0.0000
1779880893.2872896,10.0.0.1,10.0.0.97,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.6049,1,1.0000|0.2456|0.0000
1779880893.2909636,10.0.0.1,10.0.0.97,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.4787,1,0.9976|0.2456|0.0000
1779880893.2933125,10.0.0.1,10.0.0.97,"[22, 23, 30]",14.9974,20.7082,0.0,0.3016,1,0.9988|0.4122|0.0012
1779880893.2967045,10.0.0.1,10.0.0.97,"[23, 30]",14.9998,10.2675,0.0,0.5634,1,1.0000|0.2714|0.0000
1779880893.3061426,10.0.0.97,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.4652,0,1.0000|0.2456|0.0000
1779880893.3086524,10.0.0.97,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.2868,1,1.0000|0.4702|0.0000
1779880893.3120465,10.0.0.97,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.5298,1,0.9999|0.1743|0.0000
1779880893.3162472,10.0.0.97,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.4144,1,0.9999|0.1743|0.0000
1779880893.3185818,10.0.0.97,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.2546,1,1.0000|0.4876|0.0000
1779880893.324237,10.0.0.1,10.0.0.98,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.2673,0,1.0000|0.2456|0.0000
1779880893.3268092,10.0.0.1,10.0.0.98,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.226,1,1.0000|0.2456|0.0000
1779880893.3286061,10.0.0.1,10.0.0.98,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.1647,1,0.9976|0.2456|0.0000
1779880893.3303306,10.0.0.1,10.0.0.98,"[22, 23, 30]",14.9974,20.7082,0.0,0.1726,1,0.9988|0.4122|0.0012
1779880893.3324676,10.0.0.1,10.0.0.98,"[23, 30]",14.9998,10.2675,0.0,0.155,1,1.0000|0.2714|0.0000
1779880893.3348365,10.0.0.98,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.1793,0,1.0000|0.2456|0.0000
1779880893.3368294,10.0.0.98,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.2184,1,1.0000|0.4702|0.0000
1779880893.339394,10.0.0.98,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.2558,1,0.9999|0.1743|0.0000
1779880893.341163,10.0.0.98,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.1752,1,0.9999|0.1743|0.0000
1779880893.3444567,10.0.0.98,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.2608,1,1.0000|0.4876|0.0000
1779880893.3494694,10.0.0.1,10.0.0.99,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.2685,0,1.0000|0.2456|0.0000
1779880893.3509102,10.0.0.1,10.0.0.99,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.1853,1,1.0000|0.2456|0.0000
1779880893.353443,10.0.0.1,10.0.0.99,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.2339,1,0.9976|0.2456|0.0000
1779880893.35666,10.0.0.1,10.0.0.99,"[22, 23, 30]",14.9974,20.7082,0.0,0.3135,1,0.9988|0.4122|0.0012
1779880893.3594167,10.0.0.1,10.0.0.99,"[23, 30]",14.9998,10.2675,0.0,0.3128,1,1.0000|0.2714|0.0000
1779880893.3651807,10.0.0.99,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.3579,0,1.0000|0.2456|0.0000
1779880893.3687043,10.0.0.99,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.3479,1,1.0000|0.4702|0.0000
1779880893.3721652,10.0.0.99,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.3576,1,0.9999|0.1743|0.0000
1779880893.3748841,10.0.0.99,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.2737,1,0.9999|0.1743|0.0000
1779880893.3773625,10.0.0.99,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.2835,1,1.0000|0.4876|0.0000
1779880893.3865242,10.0.0.1,10.0.0.100,"[1, 8, 15, 22, 23, 30]",14.9972,37.83,0.0,0.3448,0,1.0000|0.2456|0.0000
1779880893.3909798,10.0.0.1,10.0.0.100,"[8, 15, 22, 23, 30]",14.9972,33.4218,0.0,0.3095,1,1.0000|0.2456|0.0000
1779880893.3951705,10.0.0.1,10.0.0.100,"[15, 22, 23, 30]",14.9974,27.9112,0.0,0.3533,1,0.9976|0.2456|0.0000
1779880893.3977435,10.0.0.1,10.0.0.100,"[22, 23, 30]",14.9974,20.7082,0.0,0.2565,1,0.9988|0.4122|0.0012
1779880893.401749,10.0.0.1,10.0.0.100,"[23, 30]",14.9998,10.2675,0.0,0.2811,1,1.0000|0.2714|0.0000
1779880893.406379,10.0.0.100,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9972,44.0307,0.0,0.2978,0,1.0000|0.2456|0.0000
1779880893.4085746,10.0.0.100,10.0.0.1,"[23, 22, 15, 8, 1]",14.9972,31.0604,0.0,0.2348,1,1.0000|0.4702|0.0000
1779880893.4108143,10.0.0.100,10.0.0.1,"[22, 15, 8, 1]",14.9972,23.3225,0.0,0.3214,1,0.9999|0.1743|0.0000
1779880893.4130096,10.0.0.100,10.0.0.1,"[15, 8, 1]",14.9972,13.8686,0.0,0.2234,1,0.9999|0.1743|0.0000
1779880893.4158533,10.0.0.100,10.0.0.1,"[8, 1]",14.9974,6.2617,0.0,0.2415,1,1.0000|0.4876|0.0000
1779880893.4661999,10.0.0.2,10.0.0.11,"[1, 2, 3, 4, 5, 6]",14.9922,35.8078,0.0,0.597,0,1.0000|0.0000|0.0956
1779880893.4679816,10.0.0.2,10.0.0.11,"[2, 3, 4, 5, 6]",14.9922,28.9954,0.0,0.2344,1,1.0000|0.4354|0.0000
1779880893.4708076,10.0.0.2,10.0.0.11,"[3, 4, 5, 6]",14.9948,20.0831,0.0,0.2608,1,1.0000|0.4354|0.0000
1779880893.4733176,10.0.0.2,10.0.0.11,"[4, 5, 6]",14.9948,14.7348,0.0,0.2851,1,0.9993|0.2730|0.0007
1779880893.4772272,10.0.0.2,10.0.0.11,"[5, 6]",14.9972,7.0571,0.0,0.2997,1,0.9998|0.5357|0.0002
1779880893.4826999,10.0.0.11,10.0.0.2,"[6, 5, 4, 3, 2, 1]",14.9922,38.7693,0.0,0.241,0,1.0000|0.4706|0.0000
1779880893.4840674,10.0.0.11,10.0.0.2,"[5, 4, 3, 2, 1]",14.9922,33.1678,0.0,0.2284,1,1.0000|0.4706|0.0000
1779880893.486491,10.0.0.11,10.0.0.2,"[4, 3, 2, 1]",14.9922,22.9266,0.0,0.3161,1,1.0000|0.4706|0.0000
1779880893.4888813,10.0.0.11,10.0.0.2,"[3, 2, 1]",14.9922,15.5694,0.0,0.3481,1,0.9988|0.0762|0.0012
1779880893.4915154,10.0.0.11,10.0.0.2,"[2, 1]",14.9922,8.666,0.0,0.2925,1,0.9994|0.4530|0.0000
1779880893.4996648,10.0.0.2,10.0.0.12,"[1, 2, 3, 4, 5, 6]",14.9922,35.8078,0.0,0.4621,0,1.0000|0.0000|0.0956
1779880893.5016732,10.0.0.2,10.0.0.12,"[2, 3, 4, 5, 6]",14.9922,28.9954,0.0,0.2763,1,1.0000|0.4354|0.0000
1779880893.503292,10.0.0.2,10.0.0.12,"[3, 4, 5, 6]",14.9948,20.0831,0.0,0.1884,1,1.0000|0.4354|0.0000
1779880893.5048037,10.0.0.2,10.0.0.12,"[4, 5, 6]",14.9948,14.7348,0.0,0.1457,1,0.9993|0.2730|0.0007
1779880893.5064285,10.0.0.2,10.0.0.12,"[5, 6]",14.9972,7.0571,0.0,0.1616,1,0.9998|0.5357|0.0002
1779880893.5096185,10.0.0.12,10.0.0.2,"[6, 5, 4, 3, 2, 1]",14.9922,38.7693,0.0,0.2,0,1.0000|0.4706|0.0000
1779880893.5111632,10.0.0.12,10.0.0.2,"[5, 4, 3, 2, 1]",14.9922,33.1678,0.0,0.1674,1,1.0000|0.4706|0.0000
1779880893.5148094,10.0.0.12,10.0.0.2,"[4, 3, 2, 1]",14.9922,22.9266,0.0,0.2644,1,1.0000|0.4706|0.0000
1779880893.5164804,10.0.0.12,10.0.0.2,"[3, 2, 1]",14.9922,15.5694,0.0,0.1669,1,0.9988|0.0762|0.0012
1779880893.5183637,10.0.0.12,10.0.0.2,"[2, 1]",14.9922,8.666,0.0,0.1581,1,0.9994|0.4530|0.0000
1779880893.52355,10.0.0.2,10.0.0.13,"[1, 2, 3, 4, 5, 6]",14.9922,35.8078,0.0,0.2615,0,1.0000|0.0000|0.0956
1779880893.5249476,10.0.0.2,10.0.0.13,"[2, 3, 4, 5, 6]",14.9922,28.9954,0.0,0.1857,1,1.0000|0.4354|0.0000
1779880893.5272057,10.0.0.2,10.0.0.13,"[3, 4, 5, 6]",14.9948,20.0831,0.0,0.201,1,1.0000|0.4354|0.0000
1779880893.529363,10.0.0.2,10.0.0.13,"[4, 5, 6]",14.9948,14.7348,0.0,0.2356,1,0.9993|0.2730|0.0007
1779880893.5320811,10.0.0.2,10.0.0.13,"[5, 6]",14.9972,7.0571,0.0,0.2627,1,0.9998|0.5357|0.0002
1779880893.5374916,10.0.0.13,10.0.0.2,"[6, 5, 4, 3, 2, 1]",14.9922,38.7693,0.0,0.2966,0,1.0000|0.4706|0.0000
1779880893.5412714,10.0.0.13,10.0.0.2,"[5, 4, 3, 2, 1]",14.9922,33.1678,0.0,0.2928,1,1.0000|0.4706|0.0000
1779880893.544263,10.0.0.13,10.0.0.2,"[4, 3, 2, 1]",14.9922,22.9266,0.0,0.3254,1,1.0000|0.4706|0.0000
1779880893.5476987,10.0.0.13,10.0.0.2,"[3, 2, 1]",14.9922,15.5694,0.0,0.2379,1,0.9988|0.0762|0.0012
1779880893.5500293,10.0.0.13,10.0.0.2,"[2, 1]",14.9922,8.666,0.0,0.1845,1,0.9994|0.4530|0.0000
1779880919.941554,10.0.0.1,10.0.0.91,"[1, 8, 15, 22, 23, 30]",14.9998,39.5365,0.0,1.0595,1,1.0000|0.0977|0.0006
1779880919.9447637,10.0.0.1,10.0.0.91,"[8, 15, 22, 23, 30]",14.9998,34.2158,0.0,0.9215,1,1.0000|0.0977|0.0005
1779880919.9468963,10.0.0.1,10.0.0.91,"[15, 22, 23, 30]",14.9998,27.5658,0.0,0.4876,1,1.0000|0.0977|0.0004
1779880919.9492877,10.0.0.1,10.0.0.91,"[22, 23, 30]",14.9998,19.4433,0.0,0.4997,1,1.0000|0.7114|0.0000
1779880919.9522755,10.0.0.1,10.0.0.91,"[23, 30]",15.0,11.1027,0.0,0.5219,1,1.0000|0.2430|0.0001
1779880919.9565406,10.0.0.91,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9998,38.7619,0.0,1.266,1,1.0000|0.0977|0.0006
1779880919.9595487,10.0.0.91,10.0.0.1,"[23, 22, 15, 8, 1]",14.9998,27.9413,0.0,0.8006,1,0.9999|0.6025|0.0000
1779880919.9624293,10.0.0.91,10.0.0.1,"[22, 15, 8, 1]",14.9998,19.3186,0.0,0.7312,1,1.0000|0.0925|0.0000
1779880919.9646292,10.0.0.91,10.0.0.1,"[15, 8, 1]",15.0,11.4877,0.0,0.4435,1,1.0000|0.0925|0.0000
1779880919.967582,10.0.0.91,10.0.0.1,"[8, 1]",15.0,5.1778,0.0,0.4578,1,1.0000|0.3580|0.0000
1779880919.971129,10.0.0.91,10.0.0.1,"[8, 1]",15.0,5.1778,0.0,0.262,0,1.0000|0.3580|0.0000
1779880919.971692,10.0.0.91,10.0.0.1,"[8, 1]",15.0,5.1778,0.0,0.1588,0,1.0000|0.3580|0.0000
1779880920.9461584,10.0.0.23,10.0.0.57,"[7, 8, 9, 10, 17, 18]",14.9998,41.8518,0.0,1.1551,0,1.0000|0.5318|0.0000
1779880920.95046,10.0.0.23,10.0.0.57,"[8, 9, 10, 17, 18]",14.9998,35.2646,0.0,0.9334,1,1.0000|0.1125|0.0000
1779880920.9524438,10.0.0.23,10.0.0.57,"[9, 10, 17, 18]",14.9998,26.2389,0.0,0.5729,1,1.0000|0.5739|0.0000
1779880920.9562871,10.0.0.23,10.0.0.57,"[10, 17, 18]",14.9998,18.3979,0.0,0.5329,1,1.0000|0.8111|0.0000
1779880920.9590316,10.0.0.23,10.0.0.57,"[17, 18]",14.9998,10.4941,0.0,0.4928,1,1.0000|0.0219|0.0000
1779880920.9672906,10.0.0.57,10.0.0.23,"[18, 17, 10, 9, 8, 7]",14.9998,42.2377,0.0,2.172,0,1.0000|0.4126|0.0000
1779880920.971596,10.0.0.57,10.0.0.23,"[17, 10, 9, 8, 7]",14.9998,31.3577,0.0,0.9429,1,1.0000|0.4126|0.0000
1779880920.975769,10.0.0.57,10.0.0.23,"[10, 9, 8, 7]",14.9998,23.6408,0.0,1.246,1,1.0000|0.5922|0.0000
1779880920.9784393,10.0.0.57,10.0.0.23,"[9, 8, 7]",14.9998,15.6129,0.0,0.6211,1,1.0000|0.2342|0.0000
1779880920.9810622,10.0.0.57,10.0.0.23,"[8, 7]",15.0,6.9272,0.0,0.5906,1,1.0000|0.2342|0.0000
1779880921.9508934,10.0.0.81,10.0.0.11,"[25, 19, 13, 7, 1, 2, 3, 4, 5, 6]",14.9998,60.0109,0.0,1.7164,0,1.0000|0.2163|0.0000
1779880921.9548104,10.0.0.81,10.0.0.11,"[19, 13, 7, 1, 2, 3, 4, 5, 6]",14.9998,52.2104,0.0,1.5495,1,1.0000|0.2163|0.0000
1779880921.9583495,10.0.0.81,10.0.0.11,"[13, 7, 1, 2, 3, 4, 5, 6]",14.9998,48.1844,0.0,1.4479,1,1.0000|0.2163|0.0000
1779880921.9609804,10.0.0.81,10.0.0.11,"[7, 1, 2, 3, 4, 5, 6]",14.9998,41.6315,0.0,0.9665,1,1.0000|0.0686|0.0000
1779880921.9640667,10.0.0.81,10.0.0.11,"[1, 2, 3, 4, 5, 6]",14.9998,36.1807,0.0,0.8688,1,1.0000|0.2999|0.0000
1779880921.9659357,10.0.0.81,10.0.0.11,"[2, 3, 4, 5, 6]",14.9998,28.5795,0.0,0.6499,1,1.0000|0.4426|0.0000
1779880921.9687216,10.0.0.81,10.0.0.11,"[3, 4, 5, 6]",14.9998,20.9755,0.0,0.7312,1,1.0000|0.4426|0.0000
1779880921.9711332,10.0.0.81,10.0.0.11,"[4, 5, 6]",15.0,14.7217,0.0,0.4408,1,1.0000|0.3137|0.0000
1779880921.9730468,10.0.0.81,10.0.0.11,"[5, 6]",15.0,6.0875,0.0,0.283,1,1.0000|0.6092|0.0000
1779880921.9777954,10.0.0.11,10.0.0.81,"[6, 5, 4, 3, 2, 1, 7, 13, 19, 25]",14.9998,59.5118,0.0,1.6253,0,1.0000|0.2563|0.0000
1779880921.9801812,10.0.0.11,10.0.0.81,"[5, 4, 3, 2, 1, 7, 13, 19, 25]",14.9998,53.375,0.0,1.2207,1,1.0000|0.2563|0.0000
1779880921.9826407,10.0.0.11,10.0.0.81,"[4, 3, 2, 1, 7, 13, 19, 25]",14.9998,45.0503,0.0,1.0006,1,1.0000|0.2563|0.0000
1779880921.9851432,10.0.0.11,10.0.0.81,"[3, 2, 1, 7, 13, 19, 25]",14.9998,39.0235,0.0,0.9561,1,1.0000|0.2563|0.0000
1779880921.9876006,10.0.0.11,10.0.0.81,"[2, 1, 7, 13, 19, 25]",15.0,31.1925,0.0,0.8001,1,1.0000|0.7738|0.0000
1779880921.9906635,10.0.0.11,10.0.0.81,"[1, 7, 13, 19, 25]",15.0,23.7342,0.0,0.7052,1,1.0000|0.5046|0.0000
1779880921.9930582,10.0.0.11,10.0.0.81,"[7, 13, 19, 25]",15.0,18.1405,0.0,0.4823,1,1.0000|0.5561|0.0000
1779880921.9962637,10.0.0.11,10.0.0.81,"[13, 19, 25]",15.0,11.8265,0.0,0.4091,1,1.0000|0.7475|0.0000
1779880921.9979775,10.0.0.11,10.0.0.81,"[19, 25]",15.0,7.841,0.0,0.2747,1,1.0000|0.7977|0.0000
1779880924.955559,10.0.0.63,10.0.0.35,"[19, 13, 14, 15, 16, 10, 11, 12]",13.755,48.3303,0.0,1.662,0,0.0369|0.0276|0.9631
