timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779887995.996595,10.0.0.84,10.0.0.14,"[28, 29, 23, 17, 18, 12, 6]",5.7287,67.6056,0.0,0.0029,1,
1779887995.9979734,10.0.0.84,10.0.0.14,"[29, 30, 24, 18, 12, 6]",5.7287,68.6983,0.0,0.0014,1,
1779887996.0047095,10.0.0.84,10.0.0.14,"[30, 24, 18, 12, 6]",5.7287,53.6102,0.0,0.0031,1,
1779887996.0075195,10.0.0.84,10.0.0.14,"[24, 18, 12, 6]",5.7287,36.7845,0.0,0.0017,1,
1779887996.0096884,10.0.0.84,10.0.0.14,"[18, 12, 6]",5.7287,21.5558,0.0,0.0029,1,
1779887996.124766,10.0.0.84,10.0.0.14,"[12, 6]",9.9802,8.5392,0.0,0.0038,1,
1779887996.1289876,10.0.0.14,10.0.0.84,"[6, 12, 18, 24, 30, 29, 28, 27, 26, 25]",14.9985,105.7251,0.0,0.0033,0,
1779887996.1303837,10.0.0.14,10.0.0.84,"[12, 18, 24, 30, 29, 28, 27, 26, 25]",14.9985,96.6543,0.0,0.0019,1,
1779887996.1319888,10.0.0.14,10.0.0.84,"[18, 24, 23, 29, 28, 27, 26, 25]",14.9997,74.9865,0.0,0.0017,1,
1779887996.1353176,10.0.0.14,10.0.0.84,"[24, 30, 29, 28, 27, 26, 25]",14.9997,66.647,0.0,0.0033,1,
1779887996.1374333,10.0.0.14,10.0.0.84,"[30, 29, 28, 27, 26, 25]",14.9997,48.7241,0.0,0.0021,1,
1779887996.1412818,10.0.0.14,10.0.0.84,"[29, 28, 27, 26, 25]",14.9997,34.4525,0.0,0.0067,1,
1779887996.1437767,10.0.0.14,10.0.0.84,"[28, 27, 26, 25]",14.9997,25.9385,0.0,0.0031,1,
1779887996.145077,10.0.0.14,10.0.0.84,"[27, 26, 25]",14.9997,17.0674,0.0,0.0024,1,
1779887996.1479106,10.0.0.14,10.0.0.84,"[26, 25]",14.9998,10.7177,0.0,0.0069,1,
1779887997.193692,10.0.0.4,10.0.0.94,"[15, 22, 23, 30]",12.1951,31.9944,0.0,0.0033,1,
1779887997.1959538,10.0.0.4,10.0.0.94,"[22, 23, 30]",12.1993,22.3393,0.0,0.0024,1,
1779887997.1976597,10.0.0.4,10.0.0.94,"[23, 30]",12.1993,12.6024,0.0,0.0014,1,
1779887997.2023733,10.0.0.94,10.0.0.4,"[30, 23, 22, 15, 8, 1]",14.9998,43.2917,0.0,0.0031,0,
1779887997.2045243,10.0.0.94,10.0.0.4,"[23, 22, 15, 8, 1]",14.9998,31.1599,0.0,0.0017,1,
1779887997.2064912,10.0.0.94,10.0.0.4,"[22, 15, 8, 1]",14.9998,20.9524,0.0,0.0021,1,
1779887997.2087872,10.0.0.94,10.0.0.4,"[15, 8, 1]",14.9998,11.7509,0.0,0.0021,1,
1779887997.210834,10.0.0.94,10.0.0.4,"[8, 1]",15.0,4.7239,0.0,0.0026,1,
1779887999.993327,10.0.0.2,10.0.0.72,"[1, 8, 15, 22, 23, 24]",10.0009,41.1161,0.0,0.3996,0,
1779888000.0051413,10.0.0.2,10.0.0.72,"[8, 15, 22, 23, 24]",10.0009,36.2595,0.0,0.2601,1,
1779888001.999087,10.0.0.21,10.0.0.97,"[7, 8, 15, 22, 23, 30]",9.8518,43.5822,0.0,0.3493,0,
1779888002.0017533,10.0.0.21,10.0.0.97,"[8, 15, 22, 23, 30]",10.0009,36.6182,0.0,0.0026,1,
1779888002.1223605,10.0.0.21,10.0.0.97,"[15, 22, 23, 30]",11.3952,29.9123,0.0,0.0074,1,
1779888002.1250618,10.0.0.21,10.0.0.97,"[22, 23, 30]",11.3952,20.9842,0.0,0.0036,1,
1779888002.1270616,10.0.0.21,10.0.0.97,"[23, 30]",11.3961,11.534,0.0,0.0014,1,
1779888002.1315324,10.0.0.97,10.0.0.21,"[30, 23, 22, 21, 14, 7]",14.9984,50.9529,0.0,0.2921,0,
1779888002.1341717,10.0.0.97,10.0.0.21,"[23, 22, 21, 14, 7]",14.9984,39.4322,0.0,0.2868,1,
1779888002.1373796,10.0.0.97,10.0.0.21,"[22, 15, 14, 7]",14.9984,21.6583,0.0,0.314,1,
1779888002.1398623,10.0.0.97,10.0.0.21,"[15, 14, 7]",15.0,12.7316,0.0,0.0033,1,
1779888002.1417346,10.0.0.97,10.0.0.21,"[14, 7]",15.0,6.8971,0.0,0.0021,1,
1779888004.0036993,10.0.0.24,10.0.0.98,"[7, 8, 15, 22, 23, 30]",9.8552,42.4397,0.0,0.0033,0,
1779888004.0062547,10.0.0.24,10.0.0.98,"[8, 15, 22, 23, 30]",10.0047,35.6471,0.0,0.0033,1,
1779888004.1259186,10.0.0.24,10.0.0.98,"[15, 22, 23, 30]",12.0717,29.3926,0.0,0.0038,1,
1779888004.1285408,10.0.0.24,10.0.0.98,"[22, 23, 30]",12.0717,20.5811,0.0,0.0043,1,
1779888004.132483,10.0.0.24,10.0.0.98,"[23, 30]",12.0717,11.3762,0.0,0.0038,1,
1779888004.1387422,10.0.0.98,10.0.0.24,"[30, 23, 22, 21, 14, 7]",14.9959,50.2248,0.0,0.0031,0,
1779888004.142646,10.0.0.98,10.0.0.24,"[23, 22, 21, 14, 7]",14.9961,38.9787,0.0,0.0036,1,
1779888004.1452007,10.0.0.98,10.0.0.24,"[22, 15, 14, 7]",14.9959,21.0858,0.0,0.0033,1,
1779888004.147718,10.0.0.98,10.0.0.24,"[15, 14, 7]",14.9996,12.3678,0.0,0.0021,1,
1779888004.1496868,10.0.0.98,10.0.0.24,"[14, 7]",14.9998,6.425,0.0,0.0017,1,
1779888005.0103557,10.0.0.82,10.0.0.32,"[25, 26, 27, 21, 15, 16, 17, 18, 12]",5.0408,81.3747,0.0,0.4811,0,
1779888005.0149639,10.0.0.82,10.0.0.32,"[26, 27, 21, 15, 16, 17, 18, 12]",5.0408,72.7813,0.0,0.4158,1,
1779888005.0203617,10.0.0.82,10.0.0.32,"[27, 28, 29, 23, 17, 18, 12]",5.0408,54.2482,0.0,2.1706,1,
1779888005.0267758,10.0.0.82,10.0.0.32,"[28, 29, 23, 17, 18, 12]",5.0408,47.5791,0.0,1.5028,1,
1779888005.0332713,10.0.0.82,10.0.0.32,"[29, 23, 17, 18, 12]",5.0408,40.7537,0.0,0.351,1,
1779888005.0387414,10.0.0.82,10.0.0.32,"[23, 17, 18, 12]",5.0408,32.207,0.0,0.2365,1,
1779888005.0422678,10.0.0.82,10.0.0.32,"[17, 18, 12]",5.0408,22.2285,0.0,0.0024,1,
1779888005.0451288,10.0.0.82,10.0.0.32,"[18, 12]",5.0408,10.659,0.0,0.0029,1,
1779888005.168933,10.0.0.32,10.0.0.82,"[12, 18, 24, 30, 29, 28, 27, 26, 25]",14.99,76.8441,0.0,0.0033,0,
1779888005.1710138,10.0.0.32,10.0.0.82,"[18, 24, 23, 29, 28, 27, 26, 25]",14.99,59.5593,0.0,0.0026,1,
1779888005.172269,10.0.0.32,10.0.0.82,"[24, 30, 29, 28, 27, 26, 25]",14.9901,53.1605,0.0,0.0024,1,
1779888005.1747458,10.0.0.32,10.0.0.82,"[30, 29, 28, 27, 26, 25]",14.9901,38.8262,0.0,0.0031,1,
1779888005.1767712,10.0.0.32,10.0.0.82,"[29, 28, 27, 26, 25]",14.9901,27.113,0.0,0.0029,1,
1779888005.178485,10.0.0.32,10.0.0.82,"[28, 27, 26, 25]",14.9901,20.084,0.0,0.0021,1,
1779888005.179818,10.0.0.32,10.0.0.82,"[27, 26, 25]",14.9901,13.6186,0.0,0.0024,1,
1779888005.1812682,10.0.0.32,10.0.0.82,"[26, 25]",14.9901,8.6127,0.0,0.0017,1,
1779888007.0150292,10.0.0.61,10.0.0.15,"[19, 13, 7, 8, 2, 3, 4, 5, 6]",9.4987,57.1679,0.0,0.3948,0,
1779888007.0166936,10.0.0.61,10.0.0.15,"[13, 14, 15, 16, 17, 18, 12, 6]",5.009,60.96,0.0,0.2673,1,
1779888007.0194464,10.0.0.61,10.0.0.15,"[14, 15, 16, 17, 18, 12, 6]",5.009,55.4164,0.0,0.2522,1,
1779888007.0215585,10.0.0.61,10.0.0.15,"[15, 16, 17, 18, 12, 6]",5.009,49.567,0.0,0.282,1,
1779888007.0234032,10.0.0.61,10.0.0.15,"[16, 17, 18, 12, 6]",5.009,39.8851,0.0,0.2222,1,
1779888007.0254025,10.0.0.61,10.0.0.15,"[17, 18, 12, 6]",5.009,28.1389,0.0,0.1833,1,
1779888007.0277252,10.0.0.61,10.0.0.15,"[18, 12, 6]",5.009,17.009,0.0,0.0029,1,
1779888007.1544845,10.0.0.61,10.0.0.15,"[12, 6]",9.7981,6.856,0.0,0.0038,1,
1779888007.158738,10.0.0.15,10.0.0.61,"[6, 12, 18, 24, 23, 22, 21, 20, 19]",14.9893,79.731,0.0,0.355,0,
1779888007.1597874,10.0.0.15,10.0.0.61,"[12, 18, 24, 23, 22, 21, 20, 19]",14.9893,72.7503,0.0,0.0019,1,
1779888007.1613905,10.0.0.15,10.0.0.61,"[18, 17, 16, 15, 14, 13, 19]",14.9982,48.9454,0.0,0.0021,1,
1779888007.1632338,10.0.0.15,10.0.0.61,"[17, 16, 15, 14, 13, 19]",14.9982,37.4628,0.0,0.0021,1,
1779888007.164842,10.0.0.15,10.0.0.61,"[16, 15, 14, 13, 19]",14.9982,25.3672,0.0,0.0021,1,
1779888007.1664083,10.0.0.15,10.0.0.61,"[15, 14, 13, 19]",14.9982,15.9041,0.0,0.0021,1,
1779888007.1684844,10.0.0.15,10.0.0.61,"[14, 13, 19]",14.9998,10.1937,0.0,0.0024,1,
1779888007.1700554,10.0.0.15,10.0.0.61,"[13, 19]",14.9998,4.5111,0.0,0.0014,1,
1779888007.2250438,10.0.0.2,10.0.0.72,"[15, 22, 23, 24]",12.3402,28.1953,0.0,0.2165,1,
1779888007.2264683,10.0.0.2,10.0.0.72,"[22, 23, 24]",12.3402,19.5987,0.0,0.1607,1,
1779888007.228186,10.0.0.2,10.0.0.72,"[23, 24]",15.0,10.7878,0.0,0.1159,1,
1779888007.2309594,10.0.0.72,10.0.0.2,"[24, 23, 22, 15, 8, 1]",14.9972,38.0499,0.0,0.2124,0,
1779888007.2332573,10.0.0.72,10.0.0.2,"[23, 22, 15, 8, 1]",14.9972,27.5346,0.0,0.0031,1,
1779888007.2349546,10.0.0.72,10.0.0.2,"[22, 15, 8, 1]",14.9974,18.4512,0.0,0.0019,1,
1779888007.2363935,10.0.0.72,10.0.0.2,"[15, 8, 1]",14.9992,10.0734,0.0,0.0017,1,
1779888007.2381673,10.0.0.72,10.0.0.2,"[8, 1]",14.9992,4.1898,0.0,0.0024,1,
1779888010.0199623,10.0.0.64,10.0.0.16,"[19, 13, 7, 8, 2, 3, 4, 5, 6]",7.7936,53.6008,0.0,0.0043,0,
1779888010.0243654,10.0.0.64,10.0.0.16,"[13, 14, 15, 16, 17, 18, 12, 6]",5.0148,58.0437,0.0,0.0024,1,
1779888010.0285645,10.0.0.64,10.0.0.16,"[14, 15, 16, 17, 18, 12, 6]",5.0148,52.8754,0.0,0.109,1,
1779888010.0319948,10.0.0.64,10.0.0.16,"[15, 16, 17, 18, 12, 6]",5.0148,47.3839,0.0,0.0031,1,
1779888010.034373,10.0.0.64,10.0.0.16,"[16, 17, 18, 12, 6]",5.0148,38.2533,0.0,0.0024,1,
1779888010.0369873,10.0.0.64,10.0.0.16,"[17, 18, 12, 6]",5.0148,26.9231,0.0,0.0031,1,
1779888010.0403705,10.0.0.64,10.0.0.16,"[18, 12, 6]",5.0148,16.1872,0.0,0.0021,1,
1779888010.1609788,10.0.0.64,10.0.0.16,"[12, 6]",9.7927,6.3979,0.0,0.0033,1,
1779888010.167239,10.0.0.16,10.0.0.64,"[6, 12, 18, 24, 23, 22, 21, 20, 19]",14.983,74.6837,0.0,0.0026,0,
1779888010.1701689,10.0.0.16,10.0.0.64,"[12, 18, 24, 23, 22, 21, 20, 19]",14.983,68.1311,0.0,0.0029,1,
1779888010.1721148,10.0.0.16,10.0.0.64,"[18, 17, 16, 15, 14, 13, 19]",14.9977,46.2408,0.0,0.0019,1,
1779888010.1748767,10.0.0.16,10.0.0.64,"[17, 16, 15, 14, 13, 19]",14.9977,35.4603,0.0,0.0019,1,
1779888010.1768687,10.0.0.16,10.0.0.64,"[16, 15, 14, 13, 19]",14.9977,24.0466,0.0,0.0017,1,
1779888010.1800108,10.0.0.16,10.0.0.64,"[15, 14, 13, 19]",14.9977,14.9102,0.0,0.0029,1,
1779888010.182222,10.0.0.16,10.0.0.64,"[14, 13, 19]",14.9985,9.5778,0.0,0.0017,1,
1779888010.1856165,10.0.0.16,10.0.0.64,"[13, 19]",14.9986,4.2503,0.0,0.0019,1,
1779888014.0290897,10.0.0.27,10.0.0.83,"[7, 13, 19, 25]",14.9994,20.6058,0.0,0.3893,0,
1779888014.0323377,10.0.0.27,10.0.0.83,"[13, 19, 25]",14.9994,12.9746,0.0,0.246,1,
1779888014.0345354,10.0.0.27,10.0.0.83,"[19, 25]",15.0,8.5166,0.0,0.1657,1,
1779888014.038485,10.0.0.83,10.0.0.27,"[25, 19, 13, 7]",6.9723,19.6206,0.0,0.2441,0,
1779888014.040509,10.0.0.83,10.0.0.27,"[19, 13, 7]",6.9723,10.8863,0.0,0.1233,1,
1779888014.0428615,10.0.0.83,10.0.0.27,"[13, 7]",15.0,6.646,0.0,0.1183,1,
1779888014.0478923,10.0.0.83,10.0.0.27,"[13, 7]",15.0,6.646,0.0,0.0029,0,
1779888014.0485349,10.0.0.83,10.0.0.27,"[13, 7]",15.0,6.646,0.0,0.0024,0,
1779888016.035765,10.0.0.34,10.0.0.64,"[12, 18, 24, 23, 22, 21, 20, 19]",14.9946,86.8119,0.0,0.0033,0,
1779888016.0404289,10.0.0.34,10.0.0.64,"[18, 17, 16, 15, 14, 13, 19]",14.6402,58.0841,0.0,0.0026,1,
1779888016.0433803,10.0.0.34,10.0.0.64,"[17, 16, 15, 14, 13, 19]",14.6402,44.9641,0.0,0.0019,1,
1779888016.047746,10.0.0.34,10.0.0.64,"[16, 15, 14, 13, 19]",14.6402,31.3466,0.0,0.006,1,
1779888016.0530138,10.0.0.34,10.0.0.64,"[15, 14, 13, 19]",14.6402,20.1596,0.0,0.0036,1,
1779888016.055366,10.0.0.34,10.0.0.64,"[14, 13, 19]",14.6402,12.8059,0.0,0.0026,1,
1779888016.058591,10.0.0.34,10.0.0.64,"[13, 19]",14.6402,5.4367,0.0,0.0033,1,
1779888016.0650547,10.0.0.64,10.0.0.34,"[19, 13, 7, 8, 9, 10, 11, 12]",7.7951,66.2869,0.0,0.0029,0,
1779888016.0669115,10.0.0.64,10.0.0.34,"[13, 14, 15, 16, 17, 18, 12]",5.0402,64.7862,0.0,0.0021,1,
1779888016.0694878,10.0.0.64,10.0.0.34,"[14, 15, 16, 17, 18, 12]",5.0402,57.7192,0.0,0.0012,1,
1779888016.0709171,10.0.0.64,10.0.0.34,"[15, 16, 17, 18, 12]",5.0402,50.0634,0.0,0.0017,1,
1779888016.0717945,10.0.0.64,10.0.0.34,"[16, 17, 18, 12]",5.0402,38.5981,0.0,0.001,1,
1779888016.0731294,10.0.0.64,10.0.0.34,"[17, 18, 12]",5.0402,24.9591,0.0,0.0014,1,
1779888016.0764122,10.0.0.64,10.0.0.34,"[18, 12]",5.0402,12.1154,0.0,0.0026,1,
1779888019.0397847,10.0.0.85,10.0.0.22,"[25, 19, 13, 7]",7.7907,23.598,0.0,0.0024,0,
1779888019.0423443,10.0.0.85,10.0.0.22,"[19, 13, 7]",7.7907,13.4912,0.0,0.0033,1,
1779888019.044929,10.0.0.85,10.0.0.22,"[13, 7]",15.0,8.2894,0.0,0.0019,1,
1779888019.0483663,10.0.0.22,10.0.0.85,"[7, 13, 19, 25]",12.9404,23.0844,0.0,0.0026,0,
1779888019.0503924,10.0.0.22,10.0.0.85,"[13, 19, 25]",12.9404,15.3086,0.0,0.0024,1,
1779888019.0519464,10.0.0.22,10.0.0.85,"[19, 25]",12.9428,10.2351,0.0,0.0021,1,
1779888021.0449505,10.0.0.74,10.0.0.41,"[24, 23, 22, 21, 14, 13]",14.9981,48.294,0.0,0.3345,0,
1779888021.047609,10.0.0.74,10.0.0.41,"[23, 22, 21, 14, 13]",14.9981,37.6379,0.0,0.2353,1,
1779888021.0502305,10.0.0.74,10.0.0.41,"[22, 15, 14, 13]",14.9981,20.2345,0.0,0.2003,1,
1779888021.0529668,10.0.0.74,10.0.0.41,"[15, 14, 13]",14.9994,11.7174,0.0,0.3462,1,
1779888021.0554807,10.0.0.74,10.0.0.41,"[14, 13]",14.9994,5.8507,0.0,0.138,1,
1779888021.0611475,10.0.0.41,10.0.0.74,"[13, 14, 15, 22, 23, 24]",7.7922,40.2766,0.0,0.298,0,
1779888021.0653718,10.0.0.41,10.0.0.74,"[14, 15, 22, 23, 24]",7.7922,34.6214,0.0,0.3097,1,
1779888021.0678005,10.0.0.41,10.0.0.74,"[15, 22, 23, 24]",11.8188,28.5592,0.0,0.0026,1,
1779888021.0692883,10.0.0.41,10.0.0.74,"[22, 23, 24]",11.8188,19.854,0.0,0.0029,1,
1779888021.0709858,10.0.0.41,10.0.0.74,"[23, 24]",14.996,10.8756,0.0,0.0019,1,
1779888024.0498335,10.0.0.3,10.0.0.53,"[1, 8, 15, 16, 17, 18]",6.9546,46.6757,0.0,0.0041,0,
1779888024.1318164,10.0.0.3,10.0.0.53,"[8, 15, 16, 17, 18]",6.9546,42.7164,0.0,0.0026,1,
1779888024.2515426,10.0.0.3,10.0.0.53,"[15, 16, 17, 18]",6.9546,36.9421,0.0,0.0026,1,
1779888024.253039,10.0.0.3,10.0.0.53,"[16, 17, 18]",6.9546,27.6019,0.0,0.0024,1,
1779888024.255108,10.0.0.3,10.0.0.53,"[17, 18]",6.9546,15.9711,0.0,0.0024,1,
1779888024.2594662,10.0.0.53,10.0.0.3,"[18, 17, 16, 15, 8, 1]",14.142,51.8827,0.0,0.0031,0,
1779888024.2623906,10.0.0.53,10.0.0.3,"[17, 16, 15, 8, 1]",14.142,40.9288,0.0,0.0019,1,
1779888024.26592,10.0.0.53,10.0.0.3,"[16, 15, 8, 1]",14.142,25.3809,0.0,0.0036,1,
1779888024.2682502,10.0.0.53,10.0.0.3,"[15, 8, 1]",14.9925,13.4309,0.0,0.0029,1,
1779888024.2702305,10.0.0.53,10.0.0.3,"[8, 1]",14.9925,5.8108,0.0,0.0014,1,
1779888025.056478,10.0.0.22,10.0.0.76,"[7, 8, 15, 22, 23, 24]",7.7926,43.9883,0.0,0.2737,0,
1779888025.0588884,10.0.0.22,10.0.0.76,"[8, 15, 22, 23, 24]",10.0146,35.9637,0.0,0.0021,1,
1779888026.1956813,10.0.0.22,10.0.0.76,"[15, 22, 23, 24]",10.7551,30.1895,0.0,0.0029,1,
1779888026.1986847,10.0.0.22,10.0.0.76,"[22, 23, 24]",10.7625,21.9724,0.0,0.0031,1,
1779888026.2011144,10.0.0.22,10.0.0.76,"[23, 24]",14.8006,10.2673,0.0,0.0021,1,
1779888026.205685,10.0.0.76,10.0.0.22,"[24, 23, 22, 21, 14, 7]",10.9219,51.6631,0.0,0.3419,0,
1779888026.2078629,10.0.0.76,10.0.0.22,"[23, 22, 21, 14, 7]",10.9219,38.369,0.0,0.0274,1,
1779888026.2109156,10.0.0.76,10.0.0.22,"[22, 15, 14, 7]",10.1258,24.9611,0.0,0.0038,1,
1779888026.228394,10.0.0.76,10.0.0.22,"[15, 14, 7]",10.1258,14.1343,0.0,0.0038,1,
1779888026.2319317,10.0.0.76,10.0.0.22,"[14, 7]",15.0,6.0831,0.0,0.0029,1,
1779888026.8731883,10.0.0.64,10.0.0.16,"[12, 6]",9.1331,11.9184,0.0,0.0029,0,
1779888026.8780699,10.0.0.16,10.0.0.64,"[6, 12, 18, 24, 23, 22, 21, 20, 19]",7.2129,140.7569,0.0,0.0036,1,
1779888026.8827577,10.0.0.16,10.0.0.64,"[12, 18, 24, 23, 22, 21, 20, 19]",7.2129,127.7669,0.0,0.0026,1,
1779888026.887999,10.0.0.16,10.0.0.64,"[18, 17, 16, 15, 14, 13, 19]",2.3349,87.3962,0.0,0.0029,1,
1779888026.8906953,10.0.0.16,10.0.0.64,"[17, 16, 15, 14, 13, 19]",2.3349,65.1201,0.0,0.0026,1,
1779888026.8937807,10.0.0.16,10.0.0.64,"[16, 15, 14, 13, 19]",2.3349,43.2671,0.0,0.0026,1,
1779888026.8960445,10.0.0.16,10.0.0.64,"[15, 14, 13, 19]",2.3349,28.6076,0.0,0.0031,1,
1779888026.898261,10.0.0.16,10.0.0.64,"[14, 13, 19]",2.3349,19.0329,0.0,0.0019,1,
1779888026.9000516,10.0.0.16,10.0.0.64,"[13, 19]",5.1545,8.2509,0.0,0.0017,1,
1779888028.0645955,10.0.0.83,10.0.0.51,"[25, 26, 27, 21, 15, 16, 17, 18]",5.9392,117.594,0.0,0.6416,0,
1779888028.0717547,10.0.0.83,10.0.0.51,"[26, 27, 21, 15, 16, 17, 18]",5.9392,101.4718,0.0,0.8447,1,
1779888028.0807405,10.0.0.83,10.0.0.51,"[27, 21, 15, 16, 17, 18]",5.9392,93.1897,0.0,0.3312,1,
1779888028.0888329,10.0.0.83,10.0.0.51,"[21, 15, 16, 17, 18]",5.9392,72.9708,0.0,0.4392,1,
1779888028.0993812,10.0.0.83,10.0.0.51,"[15, 16, 17, 18]",5.9392,54.9624,0.0,0.0038,1,
1779888028.1021478,10.0.0.83,10.0.0.51,"[16, 17, 18]",5.9392,39.0953,0.0,0.0048,1,
1779888028.1129405,10.0.0.83,10.0.0.51,"[17, 18]",5.9392,20.0466,0.0,0.0045,1,
1779888028.1215887,10.0.0.51,10.0.0.83,"[18, 24, 23, 29, 28, 27, 26, 25]",10.0936,103.0372,0.0,0.0033,0,
1779888028.1239939,10.0.0.51,10.0.0.83,"[24, 30, 29, 28, 27, 26, 25]",14.9945,94.094,0.0,0.0024,1,
1779888028.1258729,10.0.0.51,10.0.0.83,"[30, 29, 28, 27, 26, 25]",14.9945,66.2479,0.0,0.0017,1,
1779888028.1274061,10.0.0.51,10.0.0.83,"[29, 28, 27, 26, 25]",14.9946,46.1294,0.0,0.0012,1,
1779888028.1292088,10.0.0.51,10.0.0.83,"[28, 27, 26, 25]",14.9946,35.496,0.0,0.0017,1,
1779888028.1302464,10.0.0.51,10.0.0.83,"[27, 26, 25]",14.9946,24.4043,0.0,0.0014,1,
1779888028.1318293,10.0.0.51,10.0.0.83,"[26, 25]",14.9946,16.4302,0.0,0.0031,1,
1779888028.8305829,10.0.0.98,10.0.0.24,"[30, 23, 22, 21, 14, 7]",10.1151,85.1323,0.0,0.0029,1,
1779888028.8340394,10.0.0.98,10.0.0.24,"[23, 22, 21, 14, 7]",10.1151,65.4339,0.0,0.0017,1,
1779888028.8352594,10.0.0.98,10.0.0.24,"[22, 15, 14, 7]",2.348,33.835,0.0,0.0017,1,
1779888028.8540776,10.0.0.98,10.0.0.24,"[15, 14, 7]",2.348,20.3326,0.0,0.0031,1,
1779888028.856361,10.0.0.98,10.0.0.24,"[14, 7]",14.9998,10.7579,0.0,0.0019,1,
1779888029.0695655,10.0.0.62,10.0.0.55,"[19, 13, 14, 15, 16, 17, 18]",5.5276,84.3999,0.0,0.401,0,
1779888029.076613,10.0.0.62,10.0.0.55,"[13, 14, 15, 16, 17, 18]",5.9392,75.3192,0.0,0.3045,1,
1779888029.079778,10.0.0.62,10.0.0.55,"[14, 15, 16, 17, 18]",5.9392,65.6234,0.0,0.3459,1,
1779888029.081499,10.0.0.62,10.0.0.55,"[15, 16, 17, 18]",5.9392,54.9624,0.0,0.0024,1,
1779888029.0827565,10.0.0.62,10.0.0.55,"[16, 17, 18]",5.9392,39.0953,0.0,0.0017,1,
1779888029.0844567,10.0.0.62,10.0.0.55,"[17, 18]",5.9392,20.0466,0.0,0.0021,1,
1779888029.091971,10.0.0.55,10.0.0.62,"[18, 17, 16, 15, 14, 13, 19]",2.3349,87.3962,0.0,0.0031,0,
1779888029.0954783,10.0.0.55,10.0.0.62,"[17, 16, 15, 14, 13, 19]",2.3349,65.1201,0.0,0.0033,1,
1779888029.097675,10.0.0.55,10.0.0.62,"[16, 15, 14, 13, 19]",2.3349,43.2671,0.0,0.0024,1,
1779888029.101429,10.0.0.55,10.0.0.62,"[15, 14, 13, 19]",2.3349,28.6076,0.0,0.0029,1,
1779888029.1031036,10.0.0.55,10.0.0.62,"[14, 13, 19]",2.3349,19.0329,0.0,0.0024,1,
1779888029.1069233,10.0.0.55,10.0.0.62,"[13, 19]",5.1545,8.2509,0.0,0.0029,1,
1779888030.0729225,10.0.0.9,10.0.0.44,"[1, 7, 13]",12.9473,17.6365,0.0,0.0031,0,
1779888030.0756526,10.0.0.9,10.0.0.44,"[7, 13]",12.9473,10.0996,0.0,0.0026,1,
1779888030.0810935,10.0.0.44,10.0.0.9,"[13, 7, 1]",12.9772,17.6128,0.0,0.0031,0,
1779888030.0840652,10.0.0.44,10.0.0.9,"[7, 1]",14.9998,8.0017,0.0,0.0029,1,
1779888030.0903058,10.0.0.44,10.0.0.9,"[7, 1]",14.9998,8.0017,0.0,0.0024,0,
1779888030.0912414,10.0.0.44,10.0.0.9,"[7, 1]",14.9998,8.0017,0.0,0.0014,0,
1779888030.0922544,10.0.0.44,10.0.0.9,"[7, 1]",14.9998,8.0017,0.0,0.0029,0,
1779888030.3668332,10.0.0.97,10.0.0.21,"[30, 23, 22, 21, 14, 7]",10.1298,71.7065,0.0,0.0036,1,
1779888030.3696837,10.0.0.97,10.0.0.21,"[23, 22, 21, 14, 7]",10.1298,54.6043,0.0,0.0024,1,
1779888030.371591,10.0.0.97,10.0.0.21,"[22, 15, 14, 7]",2.3603,29.2931,0.0,0.0026,1,
1779888030.3881571,10.0.0.97,10.0.0.21,"[15, 14, 7]",2.3603,16.9817,0.0,0.0031,1,
1779888030.391191,10.0.0.97,10.0.0.21,"[14, 7]",14.9991,8.6146,0.0,0.0029,1,
1779888033.078676,10.0.0.10,10.0.0.31,"[1, 2, 3, 4, 5, 12]",14.9998,69.2361,0.0,0.0026,0,
1779888033.0840666,10.0.0.10,10.0.0.31,"[2, 3, 4, 5, 12]",14.9998,55.2203,0.0,0.0031,1,
1779888033.0876095,10.0.0.10,10.0.0.31,"[3, 10, 11, 12]",15.0,43.7201,0.0,0.0031,1,
1779888033.0898,10.0.0.10,10.0.0.31,"[10, 11, 12]",15.0,35.3313,0.0,0.0026,1,
1779888033.092253,10.0.0.10,10.0.0.31,"[11, 12]",15.0,19.237,0.0,0.0021,1,
1779888033.1000288,10.0.0.31,10.0.0.10,"[12, 5, 4, 3, 2, 1]",15.0,71.3045,0.0,0.0033,0,
1779888033.102365,10.0.0.31,10.0.0.10,"[5, 4, 3, 2, 1]",15.0,53.7175,0.0,0.0019,1,
1779888033.105706,10.0.0.31,10.0.0.10,"[4, 3, 2, 1]",15.0,37.5458,0.0,0.0021,1,
1779888033.108758,10.0.0.31,10.0.0.10,"[3, 2, 1]",15.0,24.6312,0.0,0.0033,1,
1779888033.112308,10.0.0.31,10.0.0.10,"[2, 1]",15.0,11.9782,0.0,0.0026,1,
1779888033.117215,10.0.0.31,10.0.0.10,"[3, 2, 1]",15.0,24.6312,0.0,0.0024,1,
1779888033.118126,10.0.0.31,10.0.0.10,"[3, 2, 1]",15.0,24.6312,0.0,0.0017,0,
1779888035.0841305,10.0.0.35,10.0.0.87,"[12, 18, 24, 30, 29, 28, 27, 26, 25]",7.284,126.5257,0.0,0.0026,0,
1779888035.0871072,10.0.0.35,10.0.0.87,"[18, 24, 23, 29, 28, 27, 26, 25]",10.1625,101.7897,0.0,0.0029,1,
