timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779886899.5226774,10.0.0.43,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.03,0,
1779886899.5263293,10.0.0.43,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0255,1,
1779886899.5315542,10.0.0.1,10.0.0.44,"[1, 7, 13]",15.0,9.4477,0.0,0.0291,0,
1779886899.533811,10.0.0.1,10.0.0.44,"[7, 13]",15.0,5.2715,0.0,0.0191,1,
1779886899.5396838,10.0.0.44,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0246,0,
1779886899.5412884,10.0.0.44,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0136,1,
1779886899.5466392,10.0.0.1,10.0.0.45,"[1, 7, 13]",15.0,9.4477,0.0,0.026,0,
1779886899.5489743,10.0.0.1,10.0.0.45,"[7, 13]",15.0,5.2715,0.0,0.0284,1,
1779886899.5535655,10.0.0.45,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0277,0,
1779886899.555288,10.0.0.45,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0122,1,
1779886899.5600169,10.0.0.1,10.0.0.46,"[1, 7, 13]",15.0,9.4477,0.0,0.0496,0,
1779886899.5614698,10.0.0.1,10.0.0.46,"[7, 13]",15.0,5.2715,0.0,0.0165,1,
1779886899.566218,10.0.0.46,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0257,0,
1779886899.568106,10.0.0.46,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0174,1,
1779886899.5726314,10.0.0.1,10.0.0.47,"[1, 7, 13]",15.0,9.4477,0.0,0.0288,0,
1779886899.5757563,10.0.0.1,10.0.0.47,"[7, 13]",15.0,5.2715,0.0,0.0224,1,
1779886899.5787427,10.0.0.47,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0174,0,
1779886899.5798066,10.0.0.47,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0122,1,
1779886899.585952,10.0.0.1,10.0.0.48,"[1, 7, 13]",15.0,9.4477,0.0,0.0265,0,
1779886899.5874255,10.0.0.1,10.0.0.48,"[7, 13]",15.0,5.2715,0.0,0.0153,1,
1779886899.5925443,10.0.0.48,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0257,0,
1779886899.5937092,10.0.0.48,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0126,1,
1779886899.597704,10.0.0.1,10.0.0.49,"[1, 7, 13]",15.0,9.4477,0.0,0.0226,0,
1779886899.5992248,10.0.0.1,10.0.0.49,"[7, 13]",15.0,5.2715,0.0,0.031,1,
1779886899.603873,10.0.0.49,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0291,0,
1779886899.6056652,10.0.0.49,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0224,1,
